2.016736738,2,1.671947434,703.8561105728149,4.76837158203125E-4;
6.988932523,3,2.711692427,248.86083602905273,0.43376286824544275;
6.856525223,3,2.386942440666666,4.653453826904297,0.21274884541829425;
1.351781404,2,0.7948607695000001,370.9290027618408,2.384185791015625E-4;
1.920507917,5,0.2965349834,3.4377098083496094,0.12712478637695312;
2.280876571,4,0.4870561995,8.98963212966919,0.47278404235839844;
2.209983846,4,0.47426140299999997,5.321919918060303,0.4527568817138672;
0.657467343,2,0.41518755949999997,6.310105323791504,2.384185791015625E-4;
0.618150732,2,0.35896632500000003,4.086494445800781,2.384185791015625E-4;
3.531523139,3,1.2150457873333333,4.244009653727214,0.135501225789388;
2.407212973,5,0.3461448272,4.995584487915039,0.5385875701904297;
2.453972023,3,0.8378659486666666,3.3016204833984375,0.17269452412923175;
5.269168357,3,1.8451713156666665,2.5408267974853516,0.16172726949055988;
0.832503372,2,0.417311494,3.2711029052734375,3.5762786865234375E-4;
2.689716182,3,0.8966563033333333,4.4066111246744795,0.09886423746744791;
0.817598476,3,0.273993485,3.719727198282878,0.07033348083496094;
0.453846096,2,0.271369799,6.130456924438477,2.384185791015625E-4;
0.546472471,2,0.3657066865,3.9124488830566406,4.76837158203125E-4;
0.552283002,2,0.3640999105,4.866838455200195,3.5762786865234375E-4;
0.619465883,2,0.349660456,4.375696182250977,3.5762786865234375E-4;
2.147796803,4,0.4754661925,5.069553852081299,0.4557371139526367;
2.219359352,3,0.7646991466666667,4.5235951741536455,0.118255615234375;
0.425608008,2,0.25339360899999996,3.9794445037841797,3.5762786865234375E-4;
1.334963303,4,0.33752589499999996,2.4431943893432617,0.10484457015991211;
0.91284443,2,0.4431884385,3.549337387084961,3.5762786865234375E-4;
2.42117171,3,0.824338524,3.665526707967122,0.10196367899576822;
11.074731594,21,0.16379427047619047,1.4043649037679033,0.17342113313220797;
2.103685897,5,0.34108485580000003,4.304838180541992,0.5225181579589844;
0.832076761,2,0.487240496,6.688714027404785,3.5762786865234375E-4;
1.520546199,6,0.15584976583333335,1.8482208251953125,0.08678436279296875;
1.113217435,3,0.3916682186666667,2.5237401326497397,0.06230672200520833;
3.588961358,10,0.25578700120000003,1.7006874084472658,0.14328956604003906;
3.164910733,10,0.21734026969999998,1.6355037689208984,0.14972686767578125;
0.590862216,2,0.3489906815,3.857254981994629,2.384185791015625E-4;
0.787125657,2,0.404049757,3.349781036376953,3.5762786865234375E-4;
1.351212004,6,0.1456648255,1.4893213907877605,0.08535385131835938;
0.775478173,2,0.4009267315,3.264784812927246,2.384185791015625E-4;
1.53845568,6,0.1446455868333333,2.0987590154012046,0.08877118428548177;
2.216597294,3,0.7339318413333333,3.4240086873372393,0.10363260904947916;
1.409390225,6,0.14075844233333334,1.5045007069905598,0.08587042490641277;
1.532650771,6,0.15059137766666666,1.6768773396809895,0.08761882781982422;
1.690561369,3,0.5657856393333333,3.4354527791341143,0.10275840759277344;
2.26187166,3,0.79147986,2.4711290995279946,0.05793571472167969;
0.429399324,2,0.2510981845,3.381013870239258,4.76837158203125E-4;
0.737308092,3,0.24179537299999998,2.3484230041503906,0.06127357482910156;
2.161667882,3,0.7183459943333332,3.3393700917561846,0.10784467061360678;
0.432192309,2,0.25144186749999997,4.646539688110352,2.384185791015625E-4;
5.070789913,13,0.17371955223076924,1.5021287477933445,0.15284464909480167;
5.315551968,13,0.1659036960769231,1.5209271357609675,0.1526062305157001;
1.658296666,2,0.9400118935000001,16.696691513061523,3.5762786865234375E-4;
0.575338674,2,0.3314838455,4.508495330810547,2.384185791015625E-4;
1.13922894,2,0.5592727310000001,3.1653642654418945,5.960464477539062E-4;
1.250367231,4,0.28178151474999996,2.3218393325805664,0.09042024612426758;
0.4456447,2,0.27057372,4.065275192260742,2.384185791015625E-4;
0.430984172,2,0.248710435,2.51007080078125,2.384185791015625E-4;
1.919491895,3,0.6649411973333333,3.783702850341797,0.059286753336588546;
0.737760057,2,0.38631803350000005,3.363966941833496,2.384185791015625E-4;
4.676451688,11,0.22614252781818184,1.8041567368940874,0.14450333335182883;
1.893807784,3,0.643247199,2.917130788167318,0.05984306335449219;
0.863131927,3,0.2570862426666667,2.5789737701416016,0.064849853515625;
;
1.751197064,3,0.5810809406666667,3.2719771067301435,0.12032190958658853;
1.789265089,2,0.9266412555000001,4.576683044433594,2.384185791015625E-4;
2.290540164,3,0.7612896393333334,3.253459930419922,0.09822845458984375;
